video_id,fake,original_dataset
id28_id34_0000.mp4,1,celeb-df
id33_id20_0007.mp4,1,celeb-df
id40_id46_0002.mp4,1,celeb-df
id41_id42_0003.mp4,1,celeb-df
id42_id46_0000.mp4,1,celeb-df
id24_id22_0000.mp4,1,celeb-df
id28_id20_0002.mp4,1,celeb-df
id23_id26_0000.mp4,1,celeb-df
id37_id34_0006.mp4,1,celeb-df
id21_id9_0005.mp4,1,celeb-df
id31_id33_0002.mp4,1,celeb-df
id35_id29_0004.mp4,1,celeb-df
id34_0008.mp4,0,celeb-df
id26_id35_0004.mp4,1,celeb-df
id4_id28_0005.mp4,1,celeb-df
id56_id55_0002.mp4,1,celeb-df
id23_id25_0003.mp4,1,celeb-df
id20_id16_0006.mp4,1,celeb-df
id31_id33_0005.mp4,1,celeb-df
id17_id20_0000.mp4,1,celeb-df
id6_id4_0006.mp4,1,celeb-df
id51_id56_0004.mp4,1,celeb-df
id9_id20_0004.mp4,1,celeb-df
fakeaqpnvjhuzw.mp4,1,deepfake-detection-challenge
id26_id30_0009.mp4,1,celeb-df
id21_id34_0006.mp4,1,celeb-df
id40_id39_0008.mp4,1,celeb-df
id58_0008.mp4,0,celeb-df
id21_id9_0004.mp4,1,celeb-df
id1_0003.mp4,0,celeb-df
id4_id6_0008.mp4,1,celeb-df
id17_id16_0007.mp4,1,celeb-df
id34_0003.mp4,0,celeb-df
id9_id26_0007.mp4,1,celeb-df
fakeefdyrflcpg.mp4,1,deepfake-detection-challenge
id42_id44_0001.mp4,1,celeb-df
id5_id61_0007.mp4,1,celeb-df
fakebtxlttbpkj.mp4,1,deepfake-detection-challenge
id16_id26_0007.mp4,1,celeb-df
id28_id29_0005.mp4,1,celeb-df
id28_id33_0008.mp4,1,celeb-df
id33_id30_0001.mp4,1,celeb-df
id50_id49_0007.mp4,1,celeb-df
id19_id27_0007.mp4,1,celeb-df
id43_id44_0004.mp4,1,celeb-df
id4_id26_0000.mp4,1,celeb-df
id26_0000.mp4,0,celeb-df
id6_id16_0003.mp4,1,celeb-df
fakedhoqofwoxa.mp4,1,deepfake-detection-challenge
id10_id13_0004.mp4,1,celeb-df
id38_id29_0001.mp4,1,celeb-df
id1_id16_0005.mp4,1,celeb-df
id35_id33_0006.mp4,1,celeb-df
id48_id42_0003.mp4,1,celeb-df
id23_id37_0009.mp4,1,celeb-df
id4_id3_0004.mp4,1,celeb-df
fakebourlmzsio.mp4,1,deepfake-detection-challenge
id56_0005.mp4,0,celeb-df
id3_id0_0006.mp4,1,celeb-df
id56_id50_0005.mp4,1,celeb-df
id38_id33_0001.mp4,1,celeb-df
id6_id17_0002.mp4,1,celeb-df
id30_id26_0005.mp4,1,celeb-df
id29_id37_0009.mp4,1,celeb-df
id17_id9_0003.mp4,1,celeb-df
id56_id51_0006.mp4,1,celeb-df
id28_id38_0002.mp4,1,celeb-df
id27_id24_0003.mp4,1,celeb-df
id0_id23_0004.mp4,1,celeb-df
id57_id50_0006.mp4,1,celeb-df
id44_id40_0000.mp4,1,celeb-df
id30_id32_0009.mp4,1,celeb-df
id34_id30_0000.mp4,1,celeb-df
id28_id2_0005.mp4,1,celeb-df
id23_id16_0000.mp4,1,celeb-df
id26_0006.mp4,0,celeb-df
id38_id28_0003.mp4,1,celeb-df
id35_0009.mp4,0,celeb-df
id40_id43_0001.mp4,1,celeb-df
id2_id1_0009.mp4,1,celeb-df
id43_id40_0000.mp4,1,celeb-df
id9_id17_0009.mp4,1,celeb-df
id53_id55_0002.mp4,1,celeb-df
id16_id21_0013.mp4,1,celeb-df
id17_id0_0000.mp4,1,celeb-df
id2_id35_0008.mp4,1,celeb-df
id51_id53_0007.mp4,1,celeb-df
id16_id23_0010.mp4,1,celeb-df
id3_id31_0002.mp4,1,celeb-df
id26_id28_0000.mp4,1,celeb-df
fakeacqfdwsrhi.mp4,1,deepfake-detection-challenge
id21_id31_0000.mp4,1,celeb-df
id57_id55_0004.mp4,1,celeb-df
id45_id41_0002.mp4,1,celeb-df
id28_id27_0004.mp4,1,celeb-df
id1_id16_0006.mp4,1,celeb-df
id16_id37_0003.mp4,1,celeb-df
id22_0008.mp4,0,celeb-df
id47_id41_0002.mp4,1,celeb-df
id4_id23_0000.mp4,1,celeb-df
id26_id32_0006.mp4,1,celeb-df
id56_id53_0006.mp4,1,celeb-df
id44_id47_0003.mp4,1,celeb-df
id23_id3_0005.mp4,1,celeb-df
id54_0001.mp4,0,celeb-df
id31_id29_0005.mp4,1,celeb-df
id21_id37_0009.mp4,1,celeb-df
id1_id35_0000.mp4,1,celeb-df
id2_id21_0000.mp4,1,celeb-df
id52_id53_0009.mp4,1,celeb-df
id2_id37_0003.mp4,1,celeb-df
id29_id20_0008.mp4,1,celeb-df
id54_id50_0001.mp4,1,celeb-df
id3_id2_0005.mp4,1,celeb-df
id35_id26_0000.mp4,1,celeb-df
id28_id21_0002.mp4,1,celeb-df
id33_id30_0004.mp4,1,celeb-df
id11_id7_0004.mp4,1,celeb-df
id27_id25_0001.mp4,1,celeb-df
id35_id16_0007.mp4,1,celeb-df
id37_id3_0007.mp4,1,celeb-df
id2_id21_0005.mp4,1,celeb-df
id20_id33_0003.mp4,1,celeb-df
id20_id24_0008.mp4,1,celeb-df
id4_id6_0007.mp4,1,celeb-df
id26_id6_0004.mp4,1,celeb-df
id6_id3_0003.mp4,1,celeb-df
id56_0003.mp4,0,celeb-df
fakeaevrfsexku.mp4,1,deepfake-detection-challenge
id6_id9_0007.mp4,1,celeb-df
id23_id6_0007.mp4,1,celeb-df
id28_id0_0004.mp4,1,celeb-df
id45_id41_0005.mp4,1,celeb-df
id37_id31_0001.mp4,1,celeb-df
id10_id7_0004.mp4,1,celeb-df
id43_id44_0008.mp4,1,celeb-df
id21_id29_0004.mp4,1,celeb-df
id40_0003.mp4,0,celeb-df
id17_id3_0003.mp4,1,celeb-df
id26_id9_0008.mp4,1,celeb-df
id1_id37_0009.mp4,1,celeb-df
id47_id44_0001.mp4,1,celeb-df
id20_id28_0009.mp4,1,celeb-df
id29_0001.mp4,0,celeb-df
id4_id2_0008.mp4,1,celeb-df
id23_id17_0001.mp4,1,celeb-df
id2_id4_0007.mp4,1,celeb-df
id43_id46_0001.mp4,1,celeb-df
id29_id34_0004.mp4,1,celeb-df
id35_id29_0005.mp4,1,celeb-df
fakeasdpeebotb.mp4,1,deepfake-detection-challenge
id24_id27_0005.mp4,1,celeb-df
id48_id40_0000.mp4,1,celeb-df
id23_id20_0001.mp4,1,celeb-df
id44_id40_0002.mp4,1,celeb-df
id16_id31_0006.mp4,1,celeb-df
id38_id37_0006.mp4,1,celeb-df
id38_id31_0002.mp4,1,celeb-df
id46_id47_0008.mp4,1,celeb-df
id45_0005.mp4,0,celeb-df
id30_0003.mp4,0,celeb-df
id46_0003.mp4,0,celeb-df
id0_id23_0007.mp4,1,celeb-df
fakeczfunozvwp.mp4,1,deepfake-detection-challenge
id19_id22_0004.mp4,1,celeb-df
id32_id30_0006.mp4,1,celeb-df
id23_id26_0007.mp4,1,celeb-df
id0_id2_0007.mp4,1,celeb-df
id1_id26_0009.mp4,1,celeb-df
id4_id35_0005.mp4,1,celeb-df
id34_id33_0002.mp4,1,celeb-df
id27_0008.mp4,0,celeb-df
id35_0008.mp4,0,celeb-df
id49_id51_0004.mp4,1,celeb-df
id2_id28_0004.mp4,1,celeb-df
fakebchnbulevv.mp4,1,deepfake-detection-challenge
id33_id31_0009.mp4,1,celeb-df
id0_id21_0007.mp4,1,celeb-df
id21_id35_0005.mp4,1,celeb-df
id1_id28_0009.mp4,1,celeb-df
id33_id38_0005.mp4,1,celeb-df
id51_id56_0002.mp4,1,celeb-df
id49_id56_0008.mp4,1,celeb-df
id31_0008.mp4,0,celeb-df
fakecwwandrkus.mp4,1,deepfake-detection-challenge
id32_id26_0006.mp4,1,celeb-df
id49_id51_0001.mp4,1,celeb-df
id41_id47_0009.mp4,1,celeb-df
id31_id2_0005.mp4,1,celeb-df
id25_id26_0007.mp4,1,celeb-df
id49_id54_0004.mp4,1,celeb-df
id12_id7_0005.mp4,1,celeb-df
aelfnikyqj.mp4,0,deepfake-detection-challenge
id29_id38_0004.mp4,1,celeb-df
id23_id4_0001.mp4,1,celeb-df
id47_0004.mp4,0,celeb-df
id37_id3_0004.mp4,1,celeb-df
id0_id20_0003.mp4,1,celeb-df
id46_id39_0004.mp4,1,celeb-df
fakebrhalypwoo.mp4,1,deepfake-detection-challenge
fakeawukslzjra.mp4,1,deepfake-detection-challenge
id28_0006.mp4,0,celeb-df
id37_id9_0000.mp4,1,celeb-df
id27_id25_0003.mp4,1,celeb-df
id30_id32_0005.mp4,1,celeb-df
id1_id30_0009.mp4,1,celeb-df
id30_id33_0009.mp4,1,celeb-df
id35_id26_0002.mp4,1,celeb-df
id34_id31_0005.mp4,1,celeb-df
id24_id28_0008.mp4,1,celeb-df
id45_id48_0001.mp4,1,celeb-df
id45_id39_0004.mp4,1,celeb-df
id26_0005.mp4,0,celeb-df
id0_id4_0005.mp4,1,celeb-df
id3_id21_0004.mp4,1,celeb-df
id37_id4_0001.mp4,1,celeb-df
id37_id21_0001.mp4,1,celeb-df
id7_id10_0009.mp4,1,celeb-df
id31_id23_0005.mp4,1,celeb-df
id2_id0_0005.mp4,1,celeb-df
id30_id16_0005.mp4,1,celeb-df
fakeahfazfbntc.mp4,1,deepfake-detection-challenge
id30_id9_0001.mp4,1,celeb-df
id52_id49_0008.mp4,1,celeb-df
id37_id30_0003.mp4,1,celeb-df
id20_id3_0008.mp4,1,celeb-df
id48_id43_0001.mp4,1,celeb-df
id60_id59_0006.mp4,1,celeb-df
id54_id52_0008.mp4,1,celeb-df
id29_id26_0000.mp4,1,celeb-df
id6_id23_0009.mp4,1,celeb-df
id29_id37_0005.mp4,1,celeb-df
id16_id0_0006.mp4,1,celeb-df
id37_id3_0008.mp4,1,celeb-df
id9_id35_0001.mp4,1,celeb-df
id29_id37_0007.mp4,1,celeb-df
id4_id23_0005.mp4,1,celeb-df
id40_id46_0003.mp4,1,celeb-df
id37_id28_0003.mp4,1,celeb-df
id23_id22_0009.mp4,1,celeb-df
id9_0008.mp4,0,celeb-df
id33_id37_0000.mp4,1,celeb-df
id53_0001.mp4,0,celeb-df
id23_0003.mp4,0,celeb-df
id21_id20_0009.mp4,1,celeb-df
id3_id31_0005.mp4,1,celeb-df
id21_id1_0005.mp4,1,celeb-df
id31_id34_0006.mp4,1,celeb-df
id32_id37_0000.mp4,1,celeb-df
id25_id26_0004.mp4,1,celeb-df
id27_id20_0008.mp4,1,celeb-df
id9_id3_0006.mp4,1,celeb-df
id41_id40_0002.mp4,1,celeb-df
id4_id37_0001.mp4,1,celeb-df
id21_id23_0007.mp4,1,celeb-df
id38_id37_0003.mp4,1,celeb-df
id57_id49_0002.mp4,1,celeb-df
id25_id23_0007.mp4,1,celeb-df
id30_id28_0002.mp4,1,celeb-df
id34_id21_0003.mp4,1,celeb-df
id21_id24_0000.mp4,1,celeb-df
id9_0006.mp4,0,celeb-df
id48_id47_0006.mp4,1,celeb-df
id16_id30_0012.mp4,1,celeb-df
id32_id38_0002.mp4,1,celeb-df
id46_id40_0002.mp4,1,celeb-df
duycddgtrl.mp4,0,deepfake-detection-challenge
id45_0000.mp4,0,celeb-df
id31_id26_0001.mp4,1,celeb-df
id1_id35_0006.mp4,1,celeb-df
id4_id2_0005.mp4,1,celeb-df
id37_id21_0000.mp4,1,celeb-df
id40_id41_0001.mp4,1,celeb-df
id20_id25_0002.mp4,1,celeb-df
id29_id35_0008.mp4,1,celeb-df
id47_0002.mp4,0,celeb-df
id13_id7_0002.mp4,1,celeb-df
fakebmbbkwmxqj.mp4,1,deepfake-detection-challenge
id44_id39_0002.mp4,1,celeb-df
id48_id47_0001.mp4,1,celeb-df
id45_id48_0009.mp4,1,celeb-df
id9_id3_0001.mp4,1,celeb-df
id60_0008.mp4,0,celeb-df
id52_id55_0006.mp4,1,celeb-df
id32_id33_0000.mp4,1,celeb-df
id0_id17_0001.mp4,1,celeb-df
id40_id44_0009.mp4,1,celeb-df
id17_id16_0009.mp4,1,celeb-df
id2_id30_0005.mp4,1,celeb-df
id16_id21_0010.mp4,1,celeb-df
erlvuvjsjf.mp4,0,deepfake-detection-challenge
id6_id31_0006.mp4,1,celeb-df
ekcrtigpab.mp4,0,deepfake-detection-challenge
id26_id20_0008.mp4,1,celeb-df
id1_id21_0002.mp4,1,celeb-df
id54_id49_0001.mp4,1,celeb-df
id43_id45_0000.mp4,1,celeb-df
id61_id60_0002.mp4,1,celeb-df
fakebwuwstvsbw.mp4,1,deepfake-detection-challenge
fakebsqgziaylx.mp4,1,deepfake-detection-challenge
id58_id54_0003.mp4,1,celeb-df
dkuayagnmc.mp4,0,deepfake-detection-challenge
id28_id9_0000.mp4,1,celeb-df
id2_id3_0009.mp4,1,celeb-df
id20_id9_0005.mp4,1,celeb-df
id20_id2_0002.mp4,1,celeb-df
id34_0001.mp4,0,celeb-df
id59_0005.mp4,0,celeb-df
id30_id33_0004.mp4,1,celeb-df
id4_id20_0001.mp4,1,celeb-df
id3_id20_0000.mp4,1,celeb-df
id34_id33_0007.mp4,1,celeb-df
id31_id29_0001.mp4,1,celeb-df
id41_id44_0009.mp4,1,celeb-df
id12_id7_0000.mp4,1,celeb-df
id20_id6_0008.mp4,1,celeb-df
id58_0009.mp4,0,celeb-df
id44_id41_0002.mp4,1,celeb-df
id11_id7_0000.mp4,1,celeb-df
id40_id45_0004.mp4,1,celeb-df
id29_id38_0005.mp4,1,celeb-df
fakeeejswgycjc.mp4,1,deepfake-detection-challenge
fakebzmdrafeex.mp4,1,deepfake-detection-challenge
id31_id4_0004.mp4,1,celeb-df
id9_0000.mp4,0,celeb-df
id29_id35_0007.mp4,1,celeb-df
id27_id24_0000.mp4,1,celeb-df
id45_id40_0003.mp4,1,celeb-df
id58_id52_0002.mp4,1,celeb-df
id47_id42_0007.mp4,1,celeb-df
id2_id28_0001.mp4,1,celeb-df
id37_id31_0002.mp4,1,celeb-df
aybgughjxh.mp4,0,deepfake-detection-challenge
id37_id1_0003.mp4,1,celeb-df
id54_0004.mp4,0,celeb-df
id9_id0_0001.mp4,1,celeb-df
fakebenmsfzfaz.mp4,1,deepfake-detection-challenge
id20_id21_0003.mp4,1,celeb-df
id33_id29_0006.mp4,1,celeb-df
id30_id21_0007.mp4,1,celeb-df
id20_id3_0006.mp4,1,celeb-df
id10_id13_0001.mp4,1,celeb-df
id21_id31_0008.mp4,1,celeb-df
id41_id46_0003.mp4,1,celeb-df
id58_id49_0007.mp4,1,celeb-df
id37_id20_0008.mp4,1,celeb-df
id28_id30_0009.mp4,1,celeb-df
id4_id9_0000.mp4,1,celeb-df
id52_id56_0002.mp4,1,celeb-df
id2_id35_0006.mp4,1,celeb-df
id21_id19_0002.mp4,1,celeb-df
id4_id9_0003.mp4,1,celeb-df
id20_0008.mp4,0,celeb-df
id16_id28_0010.mp4,1,celeb-df
id7_id11_0000.mp4,1,celeb-df
id48_id39_0004.mp4,1,celeb-df
id37_id29_0007.mp4,1,celeb-df
id20_id2_0001.mp4,1,celeb-df
id21_id26_0005.mp4,1,celeb-df
id19_id22_0005.mp4,1,celeb-df
id3_id17_0008.mp4,1,celeb-df
id17_id31_0009.mp4,1,celeb-df
id42_id39_0002.mp4,1,celeb-df
id28_id29_0008.mp4,1,celeb-df
id40_id45_0002.mp4,1,celeb-df
id31_id26_0002.mp4,1,celeb-df
id7_0007.mp4,0,celeb-df
id38_id34_0005.mp4,1,celeb-df
id24_id27_0007.mp4,1,celeb-df
id20_id9_0004.mp4,1,celeb-df
id23_id28_0003.mp4,1,celeb-df
fakecferslmfwh.mp4,1,deepfake-detection-challenge
id44_id48_0005.mp4,1,celeb-df
id3_id16_0005.mp4,1,celeb-df
id47_id46_0003.mp4,1,celeb-df
id16_id35_0003.mp4,1,celeb-df
id19_id25_0000.mp4,1,celeb-df
id50_id51_0000.mp4,1,celeb-df
id21_id37_0000.mp4,1,celeb-df
id40_id39_0000.mp4,1,celeb-df
id39_id42_0004.mp4,1,celeb-df
id1_id20_0009.mp4,1,celeb-df
id42_id45_0000.mp4,1,celeb-df
fakebdxuhamuqx.mp4,1,deepfake-detection-challenge
id26_id34_0001.mp4,1,celeb-df
id34_id32_0005.mp4,1,celeb-df
id44_id47_0004.mp4,1,celeb-df
id30_id16_0004.mp4,1,celeb-df
id57_id52_0003.mp4,1,celeb-df
id45_id43_0003.mp4,1,celeb-df
id53_id57_0000.mp4,1,celeb-df
id4_id20_0000.mp4,1,celeb-df
id20_id38_0008.mp4,1,celeb-df
id28_id6_0006.mp4,1,celeb-df
id19_id20_0008.mp4,1,celeb-df
id1_id37_0006.mp4,1,celeb-df
id44_0004.mp4,0,celeb-df
id19_id27_0002.mp4,1,celeb-df
id40_id47_0002.mp4,1,celeb-df
id37_id28_0002.mp4,1,celeb-df
id39_0007.mp4,0,celeb-df
id4_id3_0003.mp4,1,celeb-df
id8_id9_0008.mp4,1,celeb-df
id1_id6_0001.mp4,1,celeb-df
id27_id25_0000.mp4,1,celeb-df
id59_id60_0008.mp4,1,celeb-df
id51_0005.mp4,0,celeb-df
id2_id28_0005.mp4,1,celeb-df
id2_id37_0005.mp4,1,celeb-df
id21_id29_0007.mp4,1,celeb-df
id4_id30_0009.mp4,1,celeb-df
id31_id23_0003.mp4,1,celeb-df
id35_id17_0000.mp4,1,celeb-df
id4_id0_0007.mp4,1,celeb-df
id9_id16_0005.mp4,1,celeb-df
id30_id2_0000.mp4,1,celeb-df
id55_id53_0002.mp4,1,celeb-df
id17_id37_0004.mp4,1,celeb-df
id35_id32_0005.mp4,1,celeb-df
id9_id1_0000.mp4,1,celeb-df
id35_id38_0005.mp4,1,celeb-df
id20_id1_0008.mp4,1,celeb-df
id53_id54_0002.mp4,1,celeb-df
id28_id26_0009.mp4,1,celeb-df
id9_id20_0005.mp4,1,celeb-df
id45_id48_0003.mp4,1,celeb-df
id44_id46_0002.mp4,1,celeb-df
id28_id21_0007.mp4,1,celeb-df
id3_id1_0003.mp4,1,celeb-df
id23_id4_0009.mp4,1,celeb-df
id22_id21_0002.mp4,1,celeb-df
id31_id1_0008.mp4,1,celeb-df
id2_id37_0000.mp4,1,celeb-df
id38_id28_0004.mp4,1,celeb-df
id21_id30_0006.mp4,1,celeb-df
id48_id45_0009.mp4,1,celeb-df
id7_id13_0007.mp4,1,celeb-df
id27_id19_0006.mp4,1,celeb-df
id31_id20_0006.mp4,1,celeb-df
id28_id29_0003.mp4,1,celeb-df
id32_id23_0008.mp4,1,celeb-df
id58_id49_0003.mp4,1,celeb-df
id38_id23_0002.mp4,1,celeb-df
id30_id28_0003.mp4,1,celeb-df
id33_id26_0003.mp4,1,celeb-df
fakeapatcsqejh.mp4,1,deepfake-detection-challenge
id6_id23_0005.mp4,1,celeb-df
id6_id17_0008.mp4,1,celeb-df
id41_id44_0006.mp4,1,celeb-df
id30_id35_0007.mp4,1,celeb-df
id30_0005.mp4,0,celeb-df
id21_id4_0008.mp4,1,celeb-df
id30_id1_0008.mp4,1,celeb-df
id30_0007.mp4,0,celeb-df
id2_id26_0007.mp4,1,celeb-df
id16_id28_0001.mp4,1,celeb-df
id9_id20_0006.mp4,1,celeb-df
id1_id35_0002.mp4,1,celeb-df
id20_id0_0006.mp4,1,celeb-df
id6_id28_0007.mp4,1,celeb-df
id26_id21_0000.mp4,1,celeb-df
id13_id10_0015.mp4,1,celeb-df
id43_0007.mp4,0,celeb-df
id16_id17_0002.mp4,1,celeb-df
id3_id2_0001.mp4,1,celeb-df
id20_id9_0002.mp4,1,celeb-df
id22_id19_0001.mp4,1,celeb-df
id16_id28_0000.mp4,1,celeb-df
id4_0004.mp4,0,celeb-df
id30_0009.mp4,0,celeb-df
id47_id48_0001.mp4,1,celeb-df
id22_id27_0005.mp4,1,celeb-df
id8_id4_0007.mp4,1,celeb-df
id4_id21_0007.mp4,1,celeb-df
id2_id26_0005.mp4,1,celeb-df
fakeddhfabwpuz.mp4,1,deepfake-detection-challenge
id52_id57_0006.mp4,1,celeb-df
id1_id3_0004.mp4,1,celeb-df
id23_id29_0002.mp4,1,celeb-df
id50_id51_0003.mp4,1,celeb-df
id26_id6_0003.mp4,1,celeb-df
id20_id32_0006.mp4,1,celeb-df
id50_id52_0004.mp4,1,celeb-df
id37_id9_0002.mp4,1,celeb-df
id23_id21_0000.mp4,1,celeb-df
id6_id4_0005.mp4,1,celeb-df
id21_id9_0007.mp4,1,celeb-df
fakedhcselezer.mp4,1,deepfake-detection-challenge
id56_id53_0009.mp4,1,celeb-df
id52_id49_0001.mp4,1,celeb-df
id38_id33_0009.mp4,1,celeb-df
id16_id26_0010.mp4,1,celeb-df
id51_id50_0008.mp4,1,celeb-df
id11_id7_0010.mp4,1,celeb-df
id59_id61_0000.mp4,1,celeb-df
id31_id21_0006.mp4,1,celeb-df
id32_0000.mp4,0,celeb-df
id51_0001.mp4,0,celeb-df
id4_id35_0006.mp4,1,celeb-df
id32_id20_0007.mp4,1,celeb-df
id28_0009.mp4,0,celeb-df
id24_0007.mp4,0,celeb-df
id28_id2_0004.mp4,1,celeb-df
id50_id57_0005.mp4,1,celeb-df
id30_id38_0001.mp4,1,celeb-df
id26_id24_0003.mp4,1,celeb-df
id21_id0_0008.mp4,1,celeb-df
id29_id28_0004.mp4,1,celeb-df
fakebnjcdrfuov.mp4,1,deepfake-detection-challenge
crezycjqyk.mp4,0,deepfake-detection-challenge
fakeelginszwtk.mp4,1,deepfake-detection-challenge
id21_id28_0009.mp4,1,celeb-df
id45_id46_0004.mp4,1,celeb-df
id22_id26_0003.mp4,1,celeb-df
id23_id34_0006.mp4,1,celeb-df
chtapglbcj.mp4,0,deepfake-detection-challenge
id55_id58_0008.mp4,1,celeb-df
id12_id7_0002.mp4,1,celeb-df
id52_id57_0003.mp4,1,celeb-df
id30_id6_0000.mp4,1,celeb-df
fakeebywfrmhtd.mp4,1,deepfake-detection-challenge
id39_id43_0009.mp4,1,celeb-df
id49_id57_0002.mp4,1,celeb-df
id54_id58_0002.mp4,1,celeb-df
id9_id1_0004.mp4,1,celeb-df
id6_id28_0002.mp4,1,celeb-df
id37_id33_0003.mp4,1,celeb-df
id3_id30_0001.mp4,1,celeb-df
id55_id49_0000.mp4,1,celeb-df
id56_id50_0001.mp4,1,celeb-df
id28_id30_0004.mp4,1,celeb-df
id17_id23_0006.mp4,1,celeb-df
id30_id38_0002.mp4,1,celeb-df
id19_0006.mp4,0,celeb-df
id58_id57_0001.mp4,1,celeb-df
id47_id40_0000.mp4,1,celeb-df
id52_id55_0004.mp4,1,celeb-df
id58_id56_0005.mp4,1,celeb-df
fakedsdoseflas.mp4,1,deepfake-detection-challenge
id2_id28_0007.mp4,1,celeb-df
id21_id29_0006.mp4,1,celeb-df
id53_id56_0001.mp4,1,celeb-df
id20_id0_0008.mp4,1,celeb-df
id24_id27_0003.mp4,1,celeb-df
id1_id28_0002.mp4,1,celeb-df
id40_id46_0005.mp4,1,celeb-df
id47_0008.mp4,0,celeb-df
id6_id16_0006.mp4,1,celeb-df
id12_id10_0005.mp4,1,celeb-df
fakecdaxixbosp.mp4,1,deepfake-detection-challenge
id28_id20_0008.mp4,1,celeb-df
id35_id29_0006.mp4,1,celeb-df
id41_id43_0008.mp4,1,celeb-df
id38_id29_0006.mp4,1,celeb-df
id35_id1_0000.mp4,1,celeb-df
ehtdtkmmli.mp4,0,deepfake-detection-challenge
id28_id6_0004.mp4,1,celeb-df
id53_id55_0003.mp4,1,celeb-df
id37_0006.mp4,0,celeb-df
id55_id54_0005.mp4,1,celeb-df
id21_id31_0002.mp4,1,celeb-df
id3_id0_0007.mp4,1,celeb-df
id43_id40_0009.mp4,1,celeb-df
fakeddjggcasdw.mp4,1,deepfake-detection-challenge
id41_id42_0002.mp4,1,celeb-df
id27_id21_0002.mp4,1,celeb-df
id31_id30_0002.mp4,1,celeb-df
id37_id2_0008.mp4,1,celeb-df
id31_id38_0002.mp4,1,celeb-df
id49_id58_0004.mp4,1,celeb-df
id20_id27_0008.mp4,1,celeb-df
id30_id35_0001.mp4,1,celeb-df
id28_id9_0007.mp4,1,celeb-df
id0_id9_0001.mp4,1,celeb-df
id20_0004.mp4,0,celeb-df
id5_id61_0008.mp4,1,celeb-df
id28_id26_0006.mp4,1,celeb-df
id0_id2_0000.mp4,1,celeb-df
id10_id11_0008.mp4,1,celeb-df
id40_id48_0002.mp4,1,celeb-df
id35_id37_0001.mp4,1,celeb-df
id23_id4_0002.mp4,1,celeb-df
id39_id45_0007.mp4,1,celeb-df
id23_id2_0001.mp4,1,celeb-df
id49_id53_0006.mp4,1,celeb-df
id30_id21_0001.mp4,1,celeb-df
id37_id6_0006.mp4,1,celeb-df
id23_0005.mp4,0,celeb-df
id53_id52_0003.mp4,1,celeb-df
id10_id7_0007.mp4,1,celeb-df
id16_id28_0009.mp4,1,celeb-df
id1_id31_0009.mp4,1,celeb-df
id39_id47_0009.mp4,1,celeb-df
id10_0006.mp4,0,celeb-df
id4_id37_0005.mp4,1,celeb-df
id31_id21_0005.mp4,1,celeb-df
fakeemaalmsonj.mp4,1,deepfake-detection-challenge
id56_id52_0003.mp4,1,celeb-df
id17_id1_0009.mp4,1,celeb-df
id53_id49_0008.mp4,1,celeb-df
id16_id31_0012.mp4,1,celeb-df
id6_id9_0005.mp4,1,celeb-df
id43_0001.mp4,0,celeb-df
id28_id31_0004.mp4,1,celeb-df
id17_id9_0007.mp4,1,celeb-df
id54_id55_0006.mp4,1,celeb-df
egghxjjmfg.mp4,0,deepfake-detection-challenge
id29_id30_0004.mp4,1,celeb-df
id54_id58_0007.mp4,1,celeb-df
fakedvakowbgbt.mp4,1,deepfake-detection-challenge
id24_id28_0006.mp4,1,celeb-df
id1_id37_0003.mp4,1,celeb-df
id48_0005.mp4,0,celeb-df
id38_id23_0004.mp4,1,celeb-df
id45_id43_0001.mp4,1,celeb-df
id4_id20_0002.mp4,1,celeb-df
id26_id24_0009.mp4,1,celeb-df
id20_id37_0005.mp4,1,celeb-df
id28_id37_0008.mp4,1,celeb-df
id55_id50_0000.mp4,1,celeb-df
id37_id21_0005.mp4,1,celeb-df
id39_id46_0003.mp4,1,celeb-df
id20_0000.mp4,0,celeb-df
id37_id2_0005.mp4,1,celeb-df
id1_id3_0003.mp4,1,celeb-df
id46_id41_0003.mp4,1,celeb-df
id56_id51_0000.mp4,1,celeb-df
id57_id53_0002.mp4,1,celeb-df
id35_id4_0000.mp4,1,celeb-df
id35_id29_0003.mp4,1,celeb-df
id32_id33_0006.mp4,1,celeb-df
id19_id26_0008.mp4,1,celeb-df
id51_id50_0007.mp4,1,celeb-df
id41_id44_0003.mp4,1,celeb-df
id31_id20_0008.mp4,1,celeb-df
id24_id27_0006.mp4,1,celeb-df
id27_id20_0007.mp4,1,celeb-df
id37_id29_0006.mp4,1,celeb-df
id25_id28_0002.mp4,1,celeb-df
id43_id44_0001.mp4,1,celeb-df
id58_id56_0003.mp4,1,celeb-df
id17_id23_0003.mp4,1,celeb-df
id2_id6_0003.mp4,1,celeb-df
id6_id30_0008.mp4,1,celeb-df
id16_id26_0004.mp4,1,celeb-df
id26_0007.mp4,0,celeb-df
id6_id28_0006.mp4,1,celeb-df
id35_id9_0009.mp4,1,celeb-df
id38_id30_0009.mp4,1,celeb-df
id17_id6_0005.mp4,1,celeb-df
id9_id17_0001.mp4,1,celeb-df
id41_0002.mp4,0,celeb-df
id51_id50_0004.mp4,1,celeb-df
id50_id53_0005.mp4,1,celeb-df
id39_id45_0008.mp4,1,celeb-df
id20_id28_0001.mp4,1,celeb-df
id3_id9_0009.mp4,1,celeb-df
id2_id20_0002.mp4,1,celeb-df
